region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
South,South_microgrid_diesel_moderate_0,3,0,46,400994.7632875412,0.0,25828.064533837693,0.0,1.5399062299208616e-11,1.0994622500388975e-9,0.0,3.0076532158544213e-9,0.0,-8.81963524292606e-18,0.0,6.283422770534242e-6,0.0,0.0,0.0,6.283422770525423e-6,426822.8278213831,-426822.8278150997
South,South_utilitypv_class1_moderate_1,3,1,47,5.393706055200012e7,0.0,1.5499248107940774e7,0.0,0.0,0.0,0.0,0.0,0.0,-0.002036684614864374,0.0,3.6974536609427555e-6,0.007019830840566637,0.0,0.0,0.004986843679363206,6.94363086599409e7,-6.943630865495406e7
South,South_landbasedwind_class3_moderate_1,3,1,48,1.3679283567435803e7,0.0,6.995612027347923e6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002139464650781992,0.0,3.564663884682917e-5,0.002658759742034409,0.0,0.0,0.002480459915803039,2.0674895594783727e7,-2.067489559230327e7
West,West_battery_moderate_0,4,0,49,1.2657491339026743e6,2.443069896252345e6,392382.231509829,757246.9583389777,1.7289644828387647,0.0,2.04272741356101,0.0,-0.00013756181467452968,-2.158753171171863e-5,0.0,4.4119627366579784e-5,0.0,0.0,0.0,2.2532095654861155e-5,4.85845199155816e6,-4.858451991535627e6
West,West_naturalgas_ctavgcf_moderate_0,4,0,50,1.374634280432884e6,0.0,403264.9738641396,0.0,1.3455116758334403e-10,2.6156746978201903e-9,0.0,2.6742764548129617e-9,0.0,-7.229576764458675e-17,0.0,5.642020926599728e-5,0.0,0.0,0.0,5.642020926592498e-5,1.777899254297029e6,-1.7778992542406088e6
West,West_naturalgas_ccavgcf_moderate_0,4,0,51,1.4978306004700498e6,0.0,507880.6061392567,0.0,6.870881998081603e-11,2.184940475389954e-9,0.0,2.0943371152458613e-9,0.0,-9.23634060773236e-17,0.0,5.329262136123223e-5,0.0,0.0,0.0,5.329262136113987e-5,2.0057112066093106e6,-2.005711206556018e6
West,West_microgrid_solar_moderate_0,4,0,52,843248.2235927624,0.0,73979.19410618414,0.0,0.0,0.0,0.0,0.0,0.0,-3.847382221242066e-6,0.0,1.3811147851464297e-8,1.4161759499922032e-5,0.0,0.0,1.032818842653143e-5,917227.4176989465,-917227.4176886184
West,West_microgrid_diesel_moderate_0,4,0,53,400951.9592235673,0.0,25825.30752494918,0.0,1.541776725372535e-11,1.1007977463814793e-9,0.0,3.0026348356693543e-9,0.0,-8.786164224804408e-18,0.0,6.282752048482811e-6,0.0,0.0,0.0,6.282752048474025e-6,426777.2667485206,-426777.26674223784
West,West_utilitypv_class1_moderate_1,4,1,54,1.3096882326579085e7,0.0,3.7634944608160784e6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004197105251812682,0.0,9.134032323978829e-7,0.001582482495118981,0.0,0.0,0.0011636853731701107,1.6860376787395164e7,-1.686037678623148e7
West,West_landbasedwind_class3_moderate_1,4,1,55,1.3404540970171565e7,0.0,6.85510813265406e6,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016520344716237036,0.0,2.262806761388024e-5,0.002047470398562351,0.0,0.0,0.001904895019013861,2.0259649102825627e7,-2.0259649100920733e7
North,North_to_south_underground_line,2,0,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East,North_to_east_underground_line,1,0,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West,South_to_west_underground_line,4,0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
