Zone,1,2,3,4
t78,-3.314183068118279e-7,-2.9015645001980817e-7,-3.834392202710207e-7,-5.364292517286756e-7
t79,-2.9023898436753067e-7,-2.3012827054300774e-7,-3.504189289802704e-7,-5.210580917793971e-7
t80,-1.93221680713684e-7,-9.13884500255671e-8,-2.6932992937786833e-7,-4.6135638987348137e-7
t81,-1.321659926830878e-7,-1.828418183006449e-8,-2.0818306904084056e-7,-3.991917534796784e-7
t82,-9.731764710893843e-8,-7.340022360392029e-9,-1.5402298416922363e-7,-2.905799846576899e-7
t83,-9.803726964819207e-8,-7.200630306549415e-9,-1.5329832379149885e-7,-2.8823642136491056e-7
t84,-9.345460961237528e-8,-5.669659830386718e-9,-1.4676867696640061e-7,-2.768238789173942e-7
t85,-8.617428422006412e-8,-3.4022379651420385e-9,-1.3615277433744052e-7,-2.5991266815094407e-7
t86,-8.17223684141888e-8,-2.2549963251479816e-9,-1.30300667517096e-7,-2.5052797017596035e-7
t87,-8.181720348524938e-8,-2.8502150054870734e-9,-1.307304093056609e-7,-2.519303712709434e-7
t88,-1.0112521709794353e-7,-9.695223839191922e-9,-1.6081241269154992e-7,-3.194542870825669e-7
t89,-1.3319254533935918e-7,-3.622486339673022e-8,-1.969719686164057e-7,-3.6532423619837475e-7
t90,-2.3597821812252146e-7,-1.7952375391771818e-7,-2.880521839537562e-7,-4.4248649644941533e-7
t91,-4.0454321553717406e-7,-3.922167618220247e-7,-4.403030161887543e-7,-5.715605563188373e-7
t92,-4.5974838017829437e-7,-4.598136445280763e-7,-4.923748414956052e-7,-6.195088925632186e-7
t93,-4.779127227784432e-7,-4.792927110731211e-7,-5.107883131944238e-7,-6.385533133627183e-7
t94,-4.4283961057373806e-7,-4.396516242869524e-7,-4.764782327549101e-7,-6.045349440110999e-7
t95,-3.9115689736148236e-7,-3.8027154183035326e-7,-4.273505479918966e-7,-5.555948213939382e-7
t96,-3.6022168102774725e-7,-3.420817624849116e-7,-3.992371318298448e-7,-5.331985058827767e-7
t97,-3.4253209339592406e-7,-3.197318926305647e-7,-3.8287673616700315e-7,-5.176425820823767e-7
t98,-3.2356428314312866e-7,-2.949794218912892e-7,-3.664467737801485e-7,-5.048888704303215e-7
t99,-3.205825074078823e-7,-2.8846300194242734e-7,-3.650841977607126e-7,-5.049343892641515e-7
t100,-3.161107503209081e-7,-2.789020471968164e-7,-3.633494634429025e-7,-5.065782733343544e-7
t101,-3.161236014349728e-7,-2.6872258166643613e-7,-3.684894230410673e-7,-5.277410548460388e-7
t102,-3.102392728552434e-7,-2.5512143335214096e-7,-3.668342173168525e-7,-5.352434579798242e-7
t103,-3.0491264276260716e-7,-2.418630345129357e-7,-3.6471385916349627e-7,-5.403670353522128e-7
t104,-2.015881122269753e-7,-9.223061533213665e-8,-2.7782102715544177e-7,-4.7595984532780323e-7
t105,-1.4053383657239018e-7,-2.1744486224990333e-8,-2.14539148578742e-7,-4.106358694944949e-7
t106,-1.0498556971827505e-7,-9.731966804383055e-9,-1.60337369248739e-7,-3.027462569996443e-7
t107,-1.0257189939262431e-7,-8.469828214056678e-9,-1.5594415817290632e-7,-2.926100021823548e-7
t108,-9.470248909100074e-8,-6.015365426464236e-9,-1.4585775690981058e-7,-2.758955095104107e-7
t109,-8.596644271807618e-8,-3.473411100219905e-9,-1.354197979793316e-7,-2.572547575294855e-7
t110,-8.286465787799165e-8,-2.7083105090132953e-9,-1.3121076300017055e-7,-2.512939532361376e-7
t111,-8.334126753865812e-8,-3.52443930754346e-9,-1.3188427063276823e-7,-2.5372537396498666e-7
t112,-1.0066079979160904e-7,-9.629603165967849e-9,-1.5834362791093243e-7,-3.147405329393096e-7
t113,-1.3161179982137236e-7,-3.305309020004434e-8,-1.9512881909015507e-7,-3.65648975776835e-7
t114,-2.1263984371735608e-7,-1.4610399774520004e-7,-2.6801464744314286e-7,-4.30480726568238e-7
t115,-3.43129495917861e-7,-3.1557109197489633e-7,-3.823380205891348e-7,-5.200194706081935e-7
t116,-3.8466121411780017e-7,-3.6771782506816313e-7,-4.205386993887387e-7,-5.528114640470463e-7
t117,-4.206097108948176e-7,-4.1174208083595787e-7,-4.54107777006416e-7,-5.809910510833284e-7
t118,-4.420003349786058e-7,-4.4240579890562963e-7,-4.728812759209241e-7,-5.899033515223735e-7
t119,-4.537225095762277e-7,-4.6181997341128203e-7,-4.821040552201113e-7,-5.927376893827069e-7
t120,-4.687694737841152e-7,-4.792701562727362e-7,-4.971891770411083e-7,-6.073583807871432e-7
t121,-4.7350551732630097e-7,-4.815167591772084e-7,-5.033153952353187e-7,-6.175044455300248e-7
t122,-4.766851053452953e-7,-4.827676166767596e-7,-5.078737407348663e-7,-6.275229763238967e-7
t123,-4.923724968095731e-7,-4.982967403590751e-7,-5.244581730871949e-7,-6.469679358475061e-7
t124,-4.965144262097318e-7,-4.961720948415927e-7,-5.310976553463109e-7,-6.639482650759912e-7
t125,-4.787902141456234e-7,-4.6655785313021184e-7,-5.184743773377272e-7,-6.637857439525377e-7
t126,-4.5686780691092885e-7,-4.3274666682975023e-7,-5.004855045613875e-7,-6.559530365650768e-7
t127,-4.1345618372934695e-7,-3.713038987198953e-7,-4.6363948768331813e-7,-6.33118351672915e-7
t128,-2.3031361702016152e-7,-1.269222619776462e-7,-3.036753590084904e-7,-5.046110595609846e-7
t129,-1.497437154109193e-7,-2.7545205345910563e-8,-2.228693246953119e-7,-4.2158393135731107e-7
t130,-1.1111502128334668e-7,-1.2353564808793103e-8,-1.672254966258913e-7,-3.1381209118469235e-7
t131,-1.0561110031397309e-7,-9.826759223543312e-9,-1.590483315817801e-7,-2.9874508012798365e-7
t132,-9.763721907134833e-8,-7.396985958806126e-9,-1.4940001731020417e-7,-2.826093042133181e-7
t133,-8.857923149849196e-8,-5.243981735848341e-9,-1.3763851321090703e-7,-2.620336136678029e-7
t134,-8.619482991898484e-8,-5.840694542613099e-9,-1.3453438060971026e-7,-2.5732962835797684e-7
t135,-9.915971907551162e-8,-1.1653569011826841e-8,-1.5443248556655432e-7,-3.0229580918590334e-7
t136,-1.244664172798209e-7,-2.8248336776860308e-8,-1.853269624730392e-7,-3.5324881156585347e-7
t137,-1.6590968100685855e-7,-8.376790516722302e-8,-2.2479300190258436e-7,-3.894298393812475e-7
t138,-4.083237137499386e-7,-4.0036762084176e-7,-4.4130462554982085e-7,-5.651810896742707e-7
t139,-6.592190935403714e-7,-7.263896411498071e-7,-6.751487851896897e-7,-7.693017729972808e-7
t140,-6.275574876206121e-7,-6.830344978441424e-7,-6.458755302872557e-7,-7.450557069861314e-7
t141,-5.971538330399671e-7,-6.409439320625002e-7,-6.180837076339115e-7,-7.232843313874332e-7
t142,-5.845718209052097e-7,-6.277938907030511e-7,-6.057437203382047e-7,-7.080323671462431e-7
t143,-5.939989879796073e-7,-6.450082107184633e-7,-6.12880434019871e-7,-7.074331181580035e-7
t144,-6.131893538176466e-7,-6.683764048231551e-7,-6.315927212615325e-7,-7.251620442944543e-7
t145,-6.065243632702551e-7,-6.550949294290368e-7,-6.270584377018643e-7,-7.248313476475101e-7
t146,-5.647517391239315e-7,-5.966838244936464e-7,-5.896950581216885e-7,-6.971174956699652e-7
t147,-5.123041524858604e-7,-5.257013132486845e-7,-5.425442919420273e-7,-6.612364492664627e-7
t148,-4.7285612051019295e-7,-4.7058521262628746e-7,-5.087222122292875e-7,-6.410635405948043e-7
t149,-4.5803327531067464e-7,-4.4471148525953873e-7,-4.978106352763151e-7,-6.4206647200727e-7
t150,-4.319430469206588e-7,-4.0364447933572995e-7,-4.77278021610146e-7,-6.352780107553008e-7
t151,-3.759848397264045e-7,-3.2590302218079307e-7,-4.3011583186958865e-7,-6.036696067785515e-7
t152,-2.159618779357886e-7,-1.0317371935496573e-7,-2.9135425017452593e-7,-4.964525924355764e-7
t153,-1.4008527701093093e-7,-2.0014989970112923e-8,-2.121973771685386e-7,-4.083132322892923e-7
t154,-1.0993623887052367e-7,-1.0939791904592492e-8,-1.6645238311566163e-7,-3.09659367088619e-7
t155,-1.1261401071888511e-7,-1.1338809830829085e-8,-1.683832847047419e-7,-3.137832361725866e-7
t156,-1.0710816936892847e-7,-9.659198064222365e-9,-1.618669308799439e-7,-3.036559147010523e-7
t157,-9.778598995728125e-8,-6.995035924431589e-9,-1.5107745172813702e-7,-2.836888187350178e-7
t158,-9.076544454657865e-8,-5.302840896217111e-9,-1.428989693369096e-7,-2.7085138094856355e-7
t159,-9.263444205369928e-8,-6.784803994231094e-9,-1.4623042999009313e-7,-2.789140494279972e-7
t160,-1.177747305537282e-7,-1.6918560875805865e-8,-1.8429532784651617e-7,-3.6027448464755594e-7
t161,-1.5417501940255448e-7,-5.5420424188102405e-8,-2.2284023573700414e-7,-4.070339210097947e-7
t162,-3.1891651037692997e-7,-2.794186156896939e-7,-3.6839734845009346e-7,-5.292831986063116e-7
t163,-5.005437620578261e-7,-5.076884661448659e-7,-5.346793604861787e-7,-6.654838219703016e-7
t164,-4.998743030604626e-7,-5.046423495788781e-7,-5.343204745935164e-7,-6.656826493583891e-7
t165,-5.014203555406989e-7,-5.043946172117118e-7,-5.367010834804408e-7,-6.697692830759091e-7
t166,-5.258057062709478e-7,-5.394453686991326e-7,-5.578637539037004e-7,-6.795416176755704e-7
t167,-5.39937451533524e-7,-5.65166320585184e-7,-5.680008845693826e-7,-6.7741882664319e-7
t168,-5.456501977592116e-7,-5.744390300611206e-7,-5.72673873218017e-7,-6.781557689882613e-7
t169,-5.212828137783225e-7,-5.394909790974851e-7,-5.514430054090067e-7,-6.632288878953779e-7
t170,-4.6595561688465805e-7,-4.6568174048449796e-7,-5.013956129474807e-7,-6.255354498275155e-7
t171,-4.065034273568202e-7,-3.8774085508189044e-7,-4.482080620989063e-7,-5.84460208198759e-7
t172,-3.591903510226538e-7,-3.230313137142068e-7,-4.0759445601650833e-7,-5.578815960027918e-7
t173,-3.3120808878995035e-7,-2.8060856524481106e-7,-3.8586322930283736e-7,-5.485113652168513e-7
t174,-3.1806151989773616e-7,-2.549096422539795e-7,-3.780360482368319e-7,-5.535298723016258e-7
t175,-3.077126952478037e-7,-2.3446310168037683e-7,-3.7286644117683463e-7,-5.599812937839714e-7
t176,-1.9975905546494337e-7,-7.725078881309768e-8,-2.7996434756071984e-7,-4.902306036202708e-7
t177,-1.3777655053982467e-7,-1.9419329961486377e-8,-2.1128325161155735e-7,-4.041915878422347e-7
t178,-1.1292570017739787e-7,-1.2236603764473764e-8,-1.7196622338534682e-7,-3.18866613661217e-7
t179,-1.1683095519830288e-7,-1.3176117809758835e-8,-1.7616107477870448e-7,-3.262803110022917e-7
t180,-1.146639638359381e-7,-1.2446420826915108e-8,-1.7429710196845174e-7,-3.2135848097575104e-7
t181,-1.0714322885225602e-7,-1.0296955889537638e-8,-1.6491470691305857e-7,-3.073189869065523e-7
t182,-1.0210272297436848e-7,-9.108251077965181e-9,-1.583627821537438e-7,-2.964697484484291e-7
t183,-1.0142016782280693e-7,-9.826556304352322e-9,-1.5786865164243013e-7,-2.9384973851799845e-7
t184,-1.2456434721540698e-7,-1.9096844539676384e-8,-1.9333897642328e-7,-3.703561379017606e-7
t185,-1.7385621150473795e-7,-6.440526655126746e-8,-2.4919395622762097e-7,-4.4298535288791933e-7
t186,-3.566968866565868e-7,-3.141564939508272e-7,-4.0895236063054647e-7,-5.73194914241588e-7
t187,-5.90018204214058e-7,-6.111292460758759e-7,-6.220317366917519e-7,-7.483571867186634e-7
t188,-5.025305669766054e-7,-4.964966308966964e-7,-5.415127650977072e-7,-6.81513271057267e-7
t189,-4.4000504507989337e-7,-4.1584647332348667e-7,-4.846358832828259e-7,-6.363749262645554e-7
t190,-4.089769710902891e-7,-3.848631109741673e-7,-4.5327317959653113e-7,-5.970853365810922e-7
t191,-3.965401989096133e-7,-3.778343853355004e-7,-4.3763552223081304e-7,-5.73755288583699e-7
t192,-4.051974557270706e-7,-3.9081161806933625e-7,-4.4430388511226526e-7,-5.761038369496231e-7
t193,-4.077308452699574e-7,-3.9278747222110625e-7,-4.474615587755802e-7,-5.794291601413206e-7
t194,-3.96696963742123e-7,-3.7673732159663497e-7,-4.383110211188322e-7,-5.724880911371902e-7
t195,-3.877346509499955e-7,-3.629738395804205e-7,-4.315307616542371e-7,-5.696632255524669e-7
t196,-3.820356004886984e-7,-3.5100963426991463e-7,-4.285482073127153e-7,-5.762997441056719e-7
t197,-3.757846410217034e-7,-3.366333784667369e-7,-4.2602409111882365e-7,-5.828761481670195e-7
t198,-3.6602738023308523e-7,-3.168159470143791e-7,-4.2127980088301045e-7,-5.879323169359191e-7
t199,-3.52723576412158e-7,-2.937729165693481e-7,-4.122149960950292e-7,-5.928142020072399e-7
t200,-2.2663246539321666e-7,-1.1947115676467165e-7,-3.0381467472396883e-7,-5.085653801584173e-7
t201,-1.6132873376286613e-7,-3.4459586798506244e-8,-2.3878249192934746e-7,-4.449246574053913e-7
t202,-1.197783064456169e-7,-1.6441833890331123e-8,-1.8048130243036272e-7,-3.3517700083135313e-7
t203,-1.1397141447853393e-7,-1.3119007419783681e-8,-1.7127765805027467e-7,-3.203996676166103e-7
t204,-1.0562169466039842e-7,-1.0735019294869542e-8,-1.6029457044603383e-7,-3.0088253382452216e-7
t205,-9.743871862643849e-8,-9.222901952621513e-9,-1.4882528022647543e-7,-2.834184827119655e-7
t206,-9.737285458752906e-8,-1.1635276276880423e-8,-1.4820975314965829e-7,-2.7950113142454324e-7
t207,-1.1907316631296822e-7,-2.3832988038402077e-8,-1.7852761653570935e-7,-3.450921665558983e-7
t208,-1.4994731725813787e-7,-6.378083327068687e-8,-2.0943158034119226e-7,-3.7528962311123467e-7
t209,-2.9557423550529385e-7,-2.6063826660621094e-7,-3.373369117085551e-7,-4.774418163713036e-7
t210,-1.1249237784800569e-6,-1.3507194975212837e-6,-1.106830155411907e-6,-1.1491228724664825e-6
t211,-1.8721459229224485e-6,-2.3056230605690077e-6,-1.7923512487075842e-6,-1.7592455852443954e-6
t212,-1.9585923937393967e-6,-2.411052120341256e-6,-1.8719849484182982e-6,-1.8308841950893195e-6
t213,-1.945442076725812e-6,-2.392595735175482e-6,-1.8616605356081076e-6,-1.823863347628431e-6
t214,-1.9647824189661086e-6,-2.416498196504225e-6,-1.8768249217604379e-6,-1.8371707898864047e-6
t215,-1.9815787841015537e-6,-2.4382129508831436e-6,-1.8858521040946713e-6,-1.8381767682548788e-6
t216,-1.9490693571963653e-6,-2.3985346521734396e-6,-1.854000780691384e-6,-1.8086914648710212e-6
t217,-1.8377721244303113e-6,-2.2595852173791086e-6,-1.755300408931863e-6,-1.724863764326214e-6
t218,-1.7682096940415725e-6,-2.170535652738155e-6,-1.6930339934919308e-6,-1.6738150359501954e-6
t219,-1.742291878676743e-6,-2.1348015578710505e-6,-1.6719187293028137e-6,-1.6587787310807512e-6
t220,-1.6170604099586317e-6,-1.9689080167136322e-6,-1.563458349037622e-6,-1.5699232106144918e-6
t221,-1.40039208187025e-6,-1.683662032822592e-6,-1.3694314177464712e-6,-1.4043746402531993e-6
t222,-1.2297266947840284e-6,-1.4531466478996407e-6,-1.2163203639272103e-6,-1.2747220421391654e-6
t223,-1.1032738531354643e-6,-1.2816374646976137e-6,-1.101492265978651e-6,-1.177618008456185e-6
t224,-5.472735421801945e-7,-5.516869280855758e-7,-5.834782147025335e-7,-7.308478144965199e-7
t225,-2.6831219632769383e-7,-1.8826266172683856e-7,-3.3340449058651514e-7,-5.238616501545516e-7
t226,-1.7488768379615833e-7,-6.642527657940402e-8,-2.466044156136556e-7,-4.29154595777216e-7
t227,-1.297958973645895e-7,-2.6305355062700347e-8,-1.9503055035924727e-7,-3.670734389027942e-7
t228,-1.0899534980117973e-7,-1.690915074960765e-8,-1.654843622548021e-7,-3.133372588605625e-7
t229,-1.0187074126046934e-7,-1.491422509512513e-8,-1.5666531420002324e-7,-2.9968772530063297e-7
t230,-1.0598995639748058e-7,-1.723672804629849e-8,-1.634208235244512e-7,-3.157631393110688e-7
t231,-1.2068111667312604e-7,-2.708804041752217e-8,-1.8071163819587467e-7,-3.4371996951213936e-7
t232,-1.4231910560940572e-7,-5.7094193549830547e-8,-2.0145674308879983e-7,-3.6139856003814487e-7
t233,-2.442377867128465e-7,-1.9867131530081848e-7,-2.9061650255025384e-7,-4.3451862607133483e-7
t234,-1.184562256893341e-6,-1.4310940991344737e-6,-1.158763394128713e-6,-1.1872627903521488e-6
t235,-3.540967345420687e-6,-4.2601606939092856e-6,-3.321369634561118e-6,-3.0858853538115843e-6
t236,-4.575085843544341e-6,-5.405339535293513e-6,-4.286061874492879e-6,-3.933790806384157e-6
t237,-5.33247271885572e-6,-6.228288584997032e-6,-4.995883724359082e-6,-4.564907195931012e-6
t238,-5.846736750824428e-6,-6.7704027254019e-6,-5.477471853255336e-6,-4.9942281942596215e-6
t239,-6.129684006233324e-6,-7.0441677869419244e-6,-5.736690812070313e-6,-5.214831059815305e-6
t240,-6.2337615722654545e-6,-7.137506330934286e-6,-5.834128553180006e-6,-5.301506362406961e-6
t241,-6.3639521912933405e-6,-7.2888884365577295e-6,-5.953377044629471e-6,-5.410727590777436e-6
t242,-6.303121066806796e-6,-7.230532219761496e-6,-5.898743837264503e-6,-5.3664719323444955e-6
t243,-6.097898829232997e-6,-7.035279920835823e-6,-5.70638596894513e-6,-5.200473935255466e-6
t244,-5.694141661152016e-6,-6.626860808050538e-6,-5.326989190307931e-6,-4.874478376866008e-6
t245,-5.083764860896382e-6,-5.997597919040583e-6,-4.7624129701840625e-6,-4.387092649171424e-6
t246,-4.272215743751778e-6,-5.119262498929105e-6,-4.012423351295346e-6,-3.7348875768646523e-6
t247,-3.319134420199706e-6,-4.040629738042063e-6,-3.13642062057049e-6,-2.9754488654432075e-6
t248,-7.029836128992015e-7,-7.493094565022126e-7,-7.294430679111548e-7,-8.556960563774151e-7
t249,-2.2576139444034064e-7,-1.242770560677571e-7,-2.958614083905334e-7,-4.940551533374026e-7
t250,-1.5737290217460184e-7,-4.5966598408890387e-8,-2.274389500508431e-7,-4.186679640851614e-7
t251,-1.237514759226705e-7,-2.3558271595876818e-8,-1.8398212057189632e-7,-3.448578554965729e-7
t252,-1.1217152103314071e-7,-1.756691227426357e-8,-1.6744629703744062e-7,-3.153810138012849e-7
t253,-1.0569754979597396e-7,-1.6277741577996945e-8,-1.5952300902705058e-7,-3.021990714213115e-7
t254,-1.0953012009770984e-7,-1.961627962387576e-8,-1.6560333043321374e-7,-3.1686575965328324e-7
t255,-1.2130668061124697e-7,-2.8033846789468157e-8,-1.8056415675322456e-7,-3.44477930350148e-7
t256,-1.4111659736512623e-7,-5.376876872076592e-8,-2.0014842037484598e-7,-3.6183416669004384e-7
t257,-2.2491568380073012e-7,-1.7033842471369842e-7,-2.737587590670078e-7,-4.238867770469863e-7
t258,-1.1645691229900306e-6,-1.4044961806363428e-6,-1.1407151893003357e-6,-1.1733435373885477e-6
t259,-4.107012496318745e-6,-4.885241396032959e-6,-3.8511122877675496e-6,-3.5498300223974996e-6
t260,-4.807436580209474e-6,-5.672288477630785e-6,-4.517437712621668e-6,-4.148982328427543e-6
t261,-5.1923151265446806e-6,-6.091009477056457e-6,-4.880553277926408e-6,-4.470787346773504e-6
t262,-5.359386300626824e-6,-6.266224728711562e-6,-5.0315816124468506e-6,-4.604852555844949e-6
t263,-5.3784247962235555e-6,-6.273811990481202e-6,-5.037442827678058e-6,-4.610643946974593e-6
t264,-5.1936923148329415e-6,-6.096458112022229e-6,-4.869356835266859e-6,-4.468716815518699e-6
