Zone,1,2,3,4
t273,120.16167777095478,122.5889488701269,117.78234374961559,120.16180863204993
t274,122.28617666617559,124.75634008790263,122.285667794462,124.75601727579149
t275,-677239.3322703933,-677239.3322468178,-677239.3322799224,-677239.3322411558
t276,-677239.3363325567,-677239.3363084326,-677239.3363420926,-677239.3363022157
t277,-677239.3361495122,-677239.3361235325,-677239.3361595694,-677239.3361171974
t278,-677239.332408278,-677239.3323807251,-677239.3324187428,-677239.3323751745
t279,113.23390872569378,115.52133188747835,113.23348805341473,115.52099571242724
t280,124.77884872077556,127.29952631273162,122.30810238890058,124.77904337501658
t281,124.78054763610187,127.30134241625088,122.3096576302973,124.78069998014847
t282,286.736524060969,292.5291433371481,281.05857174654983,286.7366665158594
t283,286.73487038816455,292.5274140688944,281.05695611480616,286.7349876733088
t284,286.72789106390906,292.52030544922474,281.050113505616,286.7279983390635
t285,286.7276987429649,292.5201168764251,281.04992379312085,286.7277998289126
t286,286.7278650834694,292.5202866585052,281.0500862235553,286.7279617059131
t287,376.8731777790887,384.4867129666382,369.41034283350587,376.8732613754218
t288,376.88712925450426,384.50094894191136,369.42401621813804,376.88721424208194
t289,376.8837049489206,384.497450293332,369.4206613103778,376.88378862116963
t290,303.3662099006414,309.49475160041425,297.35895909273097,303.3662969644474
t291,286.7280744872802,292.52050695809226,281.0502900034464,286.7281612091427
t292,286.72754731250785,292.5199877409318,281.04977072181515,286.7276293339217
t293,286.7264103810067,292.51884039625315,281.0486540446767,286.7264869089882
t294,129.4273584792484,132.04203652478537,126.86443371384092,129.4274318607899
t295,120.13919876805316,122.56610697994849,117.76024859526281,120.13918662862099
t296,124.78000228686317,127.30067609656437,122.30916231452247,124.78001120160113
t297,113.21163595933622,115.4983295678187,113.21076237850376,115.48072467513325
t298,-677239.3355324441,-677239.3355113972,-677239.3355411295,-677239.3355126715
t299,-677239.3365862628,-677239.3365641857,-677239.3365951226,-677239.3365632651
t300,-677239.3366746105,-677239.3366515758,-677239.3366836782,-677239.3366494697
t301,-677239.3366156361,-677239.3365904078,-677239.3366253759,-677239.3365872966
t302,-677239.3362755476,-677239.3362483133,-677239.3362858712,-677239.3362448676
t303,106.56893563168518,108.72174607509292,106.56864528789694,108.72142131772988
t304,120.13956718917767,122.56650968623984,117.76073782429039,120.13975836444234
